Country Name,Country Code,Year,Electricity_Consumption_Value,Coal_Percentage_Value,Electricity_Consumption_has_data,Coal_Percentage_has_data
Croatia,HRV,2006,3744.4687147934,17.29899593776347,1,1
Croatia,HRV,2007,3846.6740769664266,19.06522936501692,1,1
Croatia,HRV,2008,3990.296319585679,19.354588472577767,1,1
Croatia,HRV,2009,3818.4225007032223,12.322556670382758,1,1
Croatia,HRV,2010,3922.3108668823843,16.004563145886458,1,1
Croatia,HRV,2011,3900.601361204049,22.702892816319352,1,1
Croatia,HRV,2012,3825.7258527901813,20.808926080892608,1,1
Croatia,HRV,2013,3773.5697540011365,17.228864218616565,1,1
Croatia,HRV,2014,3746.9077241563805,17.47085731149476,1,1
Croatia,HRV,2015,3947.756655366143,20.257826887661142,1,1
Croatia,HRV,2016,4028.6184091181917,20.249609984399374,1,1
Croatia,HRV,2017,4249.015256320386,11.40782775598765,1,1
Croatia,HRV,2018,4310.8473152785,10.652189861345462,1,1
Croatia,HRV,2019,4363.711864363864,12.844827586206897,1,1
Croatia,HRV,2020,4164.062903178831,9.07732536421367,1,1
Croatia,HRV,2021,4506.595933313414,9.572649572649574,1,1
Croatia,HRV,2022,4475.520412818517,10.956399437412095,1,1
Croatia,HRV,2023,4484.043520638726,7.553731258195086,1,1
Czechia,CZE,1991,5256.302081625613,76.27048638646576,1,1
Czechia,CZE,1992,5077.66018488199,75.04089858836625,1,1
Czechia,CZE,1993,5032.403649421991,74.25994803077394,1,1
Czechia,CZE,1994,5186.969442459816,72.8285495272975,1,1
Czechia,CZE,1995,5470.670661404344,73.73412000591648,1,1
Czechia,CZE,1996,5729.386254766127,73.0597444636382,1,1
Czechia,CZE,1997,5660.060028351736,73.9171491377442,1,1
Czechia,CZE,1998,5604.809540124494,73.03262071507555,1,1
Czechia,CZE,1999,5493.851530456463,71.55068476211086,1,1
Czechia,CZE,2000,5703.8167391073075,74.82100563525985,1,1
Czechia,CZE,2001,5892.172595495274,73.59572387369887,1,1
Czechia,CZE,2002,5894.2331191117,68.45365955886206,1,1
Czechia,CZE,2003,6074.849141622355,63.808619798863354,1,1
Czechia,CZE,2004,6230.398227888495,62.638587504298435,1,1
Czechia,CZE,2005,6357.421094608125,63.294097701567,1,1
Czechia,CZE,2006,6528.530150440892,61.942129657069025,1,1
Czechia,CZE,2007,6518.217412699775,64.27243248146216,1,1
Czechia,CZE,2008,6501.548494439316,61.989073128743414,1,1
Czechia,CZE,2009,6133.128353141958,59.17016487193527,1,1
Czechia,CZE,2010,6347.756102730368,57.90135385260119,1,1
Czechia,CZE,2011,6290.7246966679395,56.6125953107674,1,1
Czechia,CZE,2012,6289.825165294505,53.269349561875124,1,1
Czechia,CZE,2013,6270.33426565339,50.29282155718937,1,1
Czechia,CZE,2014,6270.672121308685,50.53048242559317,1,1
Czechia,CZE,2015,6382.478990493037,52.25408859009202,1,1
Czechia,CZE,2016,6459.66831252321,53.58484677525838,1,1
Czechia,CZE,2017,6573.7323678707635,50.456028303620656,1,1
Czechia,CZE,2018,6572.104721687673,49.49055510751161,1,1
Czechia,CZE,2019,6525.473042681367,45.32544378698225,1,1
Czechia,CZE,2020,6286.679071642192,40.09371473431137,1,1
Czechia,CZE,2021,6690.607791602559,40.94218667294007,1,1
Czechia,CZE,2022,6363.029344315721,44.129640542133174,1,1
Czechia,CZE,2023,5965.367217836602,39.46807958028155,1,1
Denmark,DNK,1991,6217.335513002935,91.51730742919688,1,1
Denmark,DNK,1992,6236.258476960651,87.69926475372503,1,1
Denmark,DNK,1993,6306.869561664471,86.32189321245659,1,1
Denmark,DNK,1994,6539.535705642141,82.03952880871408,1,1
Denmark,DNK,1995,6424.728373077936,74.41986996381839,1,1
Denmark,DNK,1996,6646.685948174014,74.02672539285581,1,1
Denmark,DNK,1997,6607.201412452737,64.88999210199707,1,1
Denmark,DNK,1998,6504.256328782805,57.531680976819985,1,1
Denmark,DNK,1999,6508.513380531658,51.59558067831449,1,1
Denmark,DNK,2000,6482.488628395749,46.24580478739633,1,1
Denmark,DNK,2001,6490.092993129224,47.22892204935196,1,1
Denmark,DNK,2002,6533.752014302267,46.47084277241836,1,1
Denmark,DNK,2003,6602.636379725053,54.79366041657645,1,1
Denmark,DNK,2004,6614.459777486376,46.18600049468217,1,1
Denmark,DNK,2005,6659.000426612974,42.66125917342603,1,1
Denmark,DNK,2006,6824.745938772237,53.85981451842758,1,1
Denmark,DNK,2007,6668.390266446309,50.59263404212025,1,1
Denmark,DNK,2008,6534.123850189156,47.689534629670085,1,1
Denmark,DNK,2009,6219.70109150757,48.61336338399802,1,1
Denmark,DNK,2010,6327.506456298963,43.75997118007308,1,1
Denmark,DNK,2011,6165.973619944236,39.67186125067416,1,1
Denmark,DNK,2012,6038.373466352575,34.328990228013026,1,1
Denmark,DNK,2013,6039.253903698211,41.13752806401474,1,1
Denmark,DNK,2014,5858.978732075539,34.37733035048471,1,1
Denmark,DNK,2015,5821.606222803869,24.56461644782308,1,1
Denmark,DNK,2016,5887.384973140759,29.029405985984674,1,1
Denmark,DNK,2017,5885.016079847632,20.00193411127587,1,1
Denmark,DNK,2018,5744.751655091897,21.63390299318384,1,1
Denmark,DNK,2019,5755.172225201404,11.217644667299092,1,1
Denmark,DNK,2020,5693.997534727486,10.655109997215261,1,1
Denmark,DNK,2021,6132.429120466991,13.207261724659608,1,1
Denmark,DNK,2022,5847.159690850659,12.609970674486803,1,1
Denmark,DNK,2023,5878.137237361257,7.485473734139688,1,1
East Asia & Pacific,EAS,1991,1140.0540893790667,39.888760521389415,1,1
East Asia & Pacific,EAS,1992,1185.6178932761595,41.740475041992944,1,1
East Asia & Pacific,EAS,1993,1238.550690043916,42.42226727979746,1,1
East Asia & Pacific,EAS,1994,1329.8290668662617,43.1976237662215,1,1
East Asia & Pacific,EAS,1995,1379.1706464577546,43.39158250520093,1,1
East Asia & Pacific,EAS,1996,1442.8849126867242,45.02660084866836,1,1
East Asia & Pacific,EAS,1997,1490.5984455961004,45.63861483798038,1,1
East Asia & Pacific,EAS,1998,1499.2204417738253,46.189175559655325,1,1
East Asia & Pacific,EAS,1999,1550.969097677259,47.81486685270351,1,1
East Asia & Pacific,EAS,2000,1643.6007015582734,49.43371383208216,1,1
East Asia & Pacific,EAS,2001,1704.738817047501,50.590764566164516,1,1
East Asia & Pacific,EAS,2002,1799.9395491820512,51.980885488490436,1,1
East Asia & Pacific,EAS,2003,1925.8658392005789,54.87857396871249,1,1
East Asia & Pacific,EAS,2004,2091.9254975339177,55.27989665278591,1,1
East Asia & Pacific,EAS,2005,2236.00306792889,57.04323955208606,1,1
East Asia & Pacific,EAS,2006,2412.3609085125067,58.782450546064084,1,1
East Asia & Pacific,EAS,2007,2613.3157276118377,60.728394722266145,1,1
East Asia & Pacific,EAS,2008,2675.607916199077,60.10807151384358,1,1
East Asia & Pacific,EAS,2009,2780.918707735672,60.76253248013172,1,1
East Asia & Pacific,EAS,2010,3063.2247284311816,60.12160712257759,1,1
East Asia & Pacific,EAS,2011,3274.4791857570754,62.34274282391093,1,1
East Asia & Pacific,EAS,2012,3387.4791618846157,61.43181139945266,1,1
East Asia & Pacific,EAS,2013,3569.4962290277467,61.69383348793445,1,1
East Asia & Pacific,EAS,2014,3716.940588556044,60.84618385220425,1,1
East Asia & Pacific,EAS,2015,3732.7626051097736,59.41523978895147,1,1
East Asia & Pacific,EAS,2016,3896.774564106445,58.34851630868193,1,1
East Asia & Pacific,EAS,2017,4118.595503747884,58.81050551634773,1,1
East Asia & Pacific,EAS,2018,4305.1989954023,57.98524923526101,1,1
East Asia & Pacific,EAS,2019,4446.127284721787,57.26778282264819,1,1
East Asia & Pacific,EAS,2020,4536.8142776530885,56.07842395284436,1,1
East Asia & Pacific,EAS,2021,4936.199716475731,55.78850456957476,1,1
East Asia & Pacific,EAS,2022,5111.075296140837,54.98475290326347,1,1
East Asia & Pacific,EAS,2023,5929.937869464155,31.93919818790046,1,1
Estonia,EST,1991,5115.562916876426,89.46113839930656,1,1
Estonia,EST,1992,4868.595536729392,93.88798908873925,1,1
Estonia,EST,1993,3922.6893545934486,93.71569396213734,1,1
Estonia,EST,1994,4366.453927962399,95.96466354018976,1,1
Estonia,EST,1995,4250.908721358397,95.58722132843025,1,1
Estonia,EST,1996,4573.345182305096,95.34348635915416,1,1
Estonia,EST,1997,4833.033829093234,94.85294117647058,1,1
Estonia,EST,1998,4759.926011213745,93.25698258735538,1,1
Estonia,EST,1999,4467.561089995713,93.33172263831844,1,1
Estonia,EST,2000,4540.49256076479,92.12968401268647,1,1
Estonia,EST,2001,4680.447945595286,92.25509843215843,1,1
Estonia,EST,2002,4767.462935440606,93.1277119737305,1,1
Estonia,EST,2003,5158.602778102019,94.16281130032483,1,1
Estonia,EST,2004,5429.525521999192,94.28377329192547,1,1
Estonia,EST,2005,5531.545828643133,93.26800587947085,1,1
Estonia,EST,2006,5869.424788945731,92.81750924784217,1,1
Estonia,EST,2007,6277.411462839753,95.70959803117309,1,1
Estonia,EST,2008,6364.567830138584,93.79075701729516,1,1
Estonia,EST,2009,5975.953810935059,92.09477161407905,1,1
Estonia,EST,2010,6506.318180964719,89.29342795433509,1,1
Estonia,EST,2011,6314.414447669536,88.58295198945164,1,1
Estonia,EST,2012,6689.367776117869,86.12016378373862,1,1
Estonia,EST,2013,6664.658569025574,88.69303201506591,1,1
Estonia,EST,2014,6732.367473156111,87.35336654346779,1,1
Estonia,EST,2015,6481.644084302425,82.76507686243595,1,1
Estonia,EST,2016,7150.837139665144,83.72093023255815,1,1
Estonia,EST,2017,7322.845882445817,83.85258358662614,1,1
Estonia,EST,2018,7354.893466376495,81.98802976383047,1,1
Estonia,EST,2019,6987.72626079774,70.15101772816809,1,1
Estonia,EST,2020,7030.346244740591,49.11154985192498,1,1
Estonia,EST,2021,6644.216233436419,57.676290949472516,1,1
Estonia,EST,2022,6464.072832952759,65.96911369740376,1,1
Estonia,EST,2023,5722.163110474748,48.912097476066144,1,1
Euro area,EMU,1991,5355.881017583966,32.28901771802926,1,1
Euro area,EMU,1992,5367.029691349462,31.141295710981233,1,1
Euro area,EMU,1993,5310.342553826118,29.841676837616216,1,1
Euro area,EMU,1994,5394.135120058972,29.7611759502744,1,1
Euro area,EMU,1995,5517.072227358046,29.687225462281823,1,1
Euro area,EMU,1996,5653.917420666737,28.632489347624855,1,1
Euro area,EMU,1997,5751.598851584306,27.9498193804269,1,1
Euro area,EMU,1998,5883.315102887847,27.99187455967807,1,1
Euro area,EMU,1999,6015.435876238085,27.06765347202999,1,1
Euro area,EMU,2000,6189.196365184502,27.559855950535443,1,1
Euro area,EMU,2001,6332.700337829947,26.593851696671962,1,1
Euro area,EMU,2002,6436.615436996288,27.316411308674564,1,1
Euro area,EMU,2003,6575.022145935554,27.238237536343,1,1
Euro area,EMU,2004,6693.897804582275,26.447520558270888,1,1
Euro area,EMU,2005,6739.089995430697,25.45554306036875,1,1
Euro area,EMU,2006,6808.72437853909,24.607588973021468,1,1
Euro area,EMU,2007,6817.880243795874,25.20140752619378,1,1
Euro area,EMU,2008,6811.308594151886,22.33482426954718,1,1
Euro area,EMU,2009,6457.021750927988,21.33698901904512,1,1
Euro area,EMU,2010,6725.364053018168,20.65401058526244,1,1
Euro area,EMU,2011,6619.421303100423,21.69174814965709,1,1
Euro area,EMU,2012,6604.6808780864885,23.131056451389966,1,1
Euro area,EMU,2013,6526.355424970875,22.81271036441663,1,1
Euro area,EMU,2014,6359.9250188827755,22.22474295121122,1,1
Euro area,EMU,2015,6429.281721213971,22.3705823042253,1,1
Euro area,EMU,2016,6460.107425275898,20.326841147098097,1,1
Euro area,EMU,2017,6506.06953224545,19.412372280348837,1,1
Euro area,EMU,2018,6446.753459583306,17.842788014438156,1,1
Euro area,EMU,2019,6342.088186891046,12.548423402550368,1,1
Euro area,EMU,2020,6068.3749150996355,9.46542330099792,1,1
Euro area,EMU,2021,6307.349204642481,10.947285670554981,1,1
Euro area,EMU,2022,6095.479224264085,12.551462217283158,1,1
Euro area,EMU,2023,5873.83309202325,8.904751228669799,1,1
Europe & Central Asia,ECS,1991,4999.677366587467,31.65496024370027,1,1
Europe & Central Asia,ECS,1992,4847.912212735216,31.198670657211025,1,1
Europe & Central Asia,ECS,1993,4694.117293581443,30.00574526806018,1,1
Europe & Central Asia,ECS,1994,4582.436605411825,30.65025318861676,1,1
Europe & Central Asia,ECS,1995,4627.433122370565,30.218418205612846,1,1
Europe & Central Asia,ECS,1996,4671.305389235323,29.674240194751768,1,1
Europe & Central Asia,ECS,1997,4682.773570256812,28.478250508929243,1,1
Europe & Central Asia,ECS,1998,4723.235584682578,28.31721249303593,1,1
Europe & Central Asia,ECS,1999,4793.659618235798,27.113811345672318,1,1
Europe & Central Asia,ECS,2000,4920.636528130314,27.88314424257856,1,1
Europe & Central Asia,ECS,2001,5007.293323811907,27.553367364817905,1,1
Europe & Central Asia,ECS,2002,5052.637688852397,27.527577513525802,1,1
Europe & Central Asia,ECS,2003,5165.688666521386,28.143950609398694,1,1
Europe & Central Asia,ECS,2004,5271.603688425695,26.832113890717196,1,1
Europe & Central Asia,ECS,2005,5351.732546592218,26.279641009013794,1,1
Europe & Central Asia,ECS,2006,5468.630465651489,26.799922812871113,1,1
Europe & Central Asia,ECS,2007,5535.657908390553,26.73555674272378,1,1
Europe & Central Asia,ECS,2008,5566.168553373602,25.609492265091927,1,1
Europe & Central Asia,ECS,2009,5278.623256696699,24.255647783973153,1,1
Europe & Central Asia,ECS,2010,5508.725396586667,23.732771733499845,1,1
Europe & Central Asia,ECS,2011,5481.803757864384,24.684613080829777,1,1
Europe & Central Asia,ECS,2012,5511.146140198477,25.478947622045194,1,1
Europe & Central Asia,ECS,2013,5455.910733245251,25.141316837793294,1,1
Europe & Central Asia,ECS,2014,5364.839971336661,23.885415258879856,1,1
Europe & Central Asia,ECS,2015,5398.288967126391,23.166292246541563,1,1
Europe & Central Asia,ECS,2016,5446.83689818575,21.818708572598155,1,1
Europe & Central Asia,ECS,2017,5489.605728798037,21.16886076443868,1,1
Europe & Central Asia,ECS,2018,5516.019648221765,20.538805639004444,1,1
Europe & Central Asia,ECS,2019,5451.231559310115,17.909807118556987,1,1
Europe & Central Asia,ECS,2020,5293.959247676559,15.935859040876327,1,1
Europe & Central Asia,ECS,2021,5550.3653634083375,16.501486191445945,1,1
Europe & Central Asia,ECS,2022,5390.600258282688,17.26260199762836,1,1
Europe & Central Asia,ECS,2023,5207.395272129944,12.916587382190912,1,1
Europe & Central Asia (excluding high income),ECA,1991,2980.699529222979,34.840883194195754,1,1
Europe & Central Asia (excluding high income),ECA,1992,2768.8017159661804,35.98837655332866,1,1
Europe & Central Asia (excluding high income),ECA,1993,2507.8695743806848,33.836732227153995,1,1
Europe & Central Asia (excluding high income),ECA,1994,2328.8852944070763,33.767911063050896,1,1
Europe & Central Asia (excluding high income),ECA,1995,2261.650134919598,32.72805069976623,1,1
Europe & Central Asia (excluding high income),ECA,1996,2178.8476352178177,29.972107553274576,1,1
Europe & Central Asia (excluding high income),ECA,1997,2149.877033555544,30.42631864535726,1,1
Europe & Central Asia (excluding high income),ECA,1998,2137.7299870567363,29.763141394574056,1,1
Europe & Central Asia (excluding high income),ECA,1999,2125.443242906785,29.103835874424473,1,1
Europe & Central Asia (excluding high income),ECA,2000,2178.893928689212,29.357480678278925,1,1
Europe & Central Asia (excluding high income),ECA,2001,2182.850123791705,30.561422317519877,1,1
Europe & Central Asia (excluding high income),ECA,2002,2209.1953584639905,29.15101085158287,1,1
Europe & Central Asia (excluding high income),ECA,2003,2302.128393408275,29.143347331847753,1,1
Europe & Central Asia (excluding high income),ECA,2004,2387.723852238966,27.574014902733225,1,1
Europe & Central Asia (excluding high income),ECA,2005,2461.8672441257254,28.811678149893776,1,1
Europe & Central Asia (excluding high income),ECA,2006,2582.4856191147614,30.446947877122366,1,1
Europe & Central Asia (excluding high income),ECA,2007,2678.3686811491402,32.543037168951734,1,1
Europe & Central Asia (excluding high income),ECA,2008,2725.277197413719,33.98458464815288,1,1
Europe & Central Asia (excluding high income),ECA,2009,2568.8177866681112,33.43608476115411,1,1
Europe & Central Asia (excluding high income),ECA,2010,2726.06451171032,32.54468122137737,1,1
Europe & Central Asia (excluding high income),ECA,2011,2856.9527245146587,34.88589294261135,1,1
Europe & Central Asia (excluding high income),ECA,2012,2910.8621267259887,34.39696622703601,1,1
Europe & Central Asia (excluding high income),ECA,2013,2916.5406337582986,34.50236372249212,1,1
Europe & Central Asia (excluding high income),ECA,2014,2884.572523880491,33.06344051927868,1,1
Europe & Central Asia (excluding high income),ECA,2015,2875.666903052897,31.54357276153984,1,1
Europe & Central Asia (excluding high income),ECA,2016,2920.627185488742,33.15344277679259,1,1
Europe & Central Asia (excluding high income),ECA,2017,2973.9625399891365,32.47049799667175,1,1
Europe & Central Asia (excluding high income),ECA,2018,3072.7915071164502,33.434680574446695,1,1
Europe & Central Asia (excluding high income),ECA,2019,3046.842107233587,33.48187039042215,1,1
Europe & Central Asia (excluding high income),ECA,2020,3051.4911496646982,32.316922569017706,1,1
Europe & Central Asia (excluding high income),ECA,2021,3270.4168669300666,29.02874219978418,1,1
Europe & Central Asia (excluding high income),ECA,2022,3124.0727592097114,29.536839494784562,1,1
Europe & Central Asia (excluding high income),ECA,2023,3485.359820956872,36.30512931311887,1,1
European Union,EUU,1991,5147.03948493768,36.28257526235936,1,1
European Union,EUU,1992,5108.615657872733,35.23681367542744,1,1
European Union,EUU,1993,5064.363422396956,34.23419941990725,1,1
European Union,EUU,1994,5132.324081160317,34.21583678101299,1,1
European Union,EUU,1995,5256.072680594932,33.9017735900424,1,1
European Union,EUU,1996,5388.288443492928,33.47880576604682,1,1
European Union,EUU,1997,5449.299030296859,32.41045249820165,1,1
European Union,EUU,1998,5541.746281688873,31.98704254686686,1,1
European Union,EUU,1999,5623.883082690968,31.073989334104496,1,1
European Union,EUU,2000,5780.052740681504,31.80223231496892,1,1
European Union,EUU,2001,5916.743272552599,30.782025203685542,1,1
European Union,EUU,2002,5995.812088602737,31.261905970939637,1,1
European Union,EUU,2003,6126.938414944353,31.770356614567053,1,1
European Union,EUU,2004,6238.710556825609,30.483257313577365,1,1
European Union,EUU,2005,6292.187561838249,29.376912392560055,1,1
European Union,EUU,2006,6375.432818526714,29.194260745465517,1,1
European Union,EUU,2007,6402.104806775097,29.65204195498053,1,1
European Union,EUU,2008,6405.190893469343,27.000276785684513,1,1
European Union,EUU,2009,6078.698371740585,26.115805667498464,1,1
European Union,EUU,2010,6341.755564629158,25.296695283371058,1,1
European Union,EUU,2011,6255.8992511335355,26.41743133610604,1,1
European Union,EUU,2012,6250.342720169154,26.915590347680435,1,1
European Union,EUU,2013,6180.856461514069,26.624991441287232,1,1
European Union,EUU,2014,6055.102593856624,25.893844137026218,1,1
European Union,EUU,2015,6131.29243448691,25.837874511749494,1,1
European Union,EUU,2016,6182.68799954894,24.115838425634532,1,1
European Union,EUU,2017,6240.1113479789165,23.19650911645454,1,1
European Union,EUU,2018,6205.253248891756,21.836000891602357,1,1
European Union,EUU,2019,6112.821890071119,16.877554979794073,1,1
European Union,EUU,2020,5882.434172680261,13.740565439125168,1,1
European Union,EUU,2021,6141.497043755888,15.532596725253944,1,1
European Union,EUU,2022,5938.143382841341,17.05871605889451,1,1
European Union,EUU,2023,5727.535123610403,12.463605371531433,1,1
Finland,FIN,1991,12470.730432770746,24.58352016003863,1,1
Finland,FIN,1992,12514.101569379722,20.50238198354266,1,1
Finland,FIN,1993,13012.669430865457,24.158876209499173,1,1
Finland,FIN,1994,13603.276357895602,30.173241303652237,1,1
Finland,FIN,1995,13591.396670575728,26.849379245724997,1,1
Finland,FIN,1996,13721.923758330695,31.781817133466912,1,1
Finland,FIN,1997,14454.938728577863,28.303168729038973,1,1
Finland,FIN,1998,14846.420819412368,19.28399390026651,1,1
Finland,FIN,1999,15075.867190503717,20.86470766085492,1,1
Finland,FIN,2000,15305.409808607033,18.77357951297588,1,1
Finland,FIN,2001,15709.883253842323,23.514485943667264,1,1
Finland,FIN,2002,16140.066969221616,26.614635447935424,1,1
Finland,FIN,2003,16445.572561286044,32.356568555368455,1,1
Finland,FIN,2004,16777.565849019506,27.581105480808432,1,1
Finland,FIN,2005,16117.890332163193,16.55946275254314,1,1
Finland,FIN,2006,17215.606953539016,28.85484498007581,1,1
Finland,FIN,2007,17161.619446671408,27.145055080312634,1,1
Finland,FIN,2008,16349.986138816226,18.6137514206013,1,1
Finland,FIN,2009,15244.046915537012,22.198171197047273,1,1
Finland,FIN,2010,16484.8400776231,26.54386791283437,1,1
Finland,FIN,2011,15711.901700582303,21.42691936164134,1,1
Finland,FIN,2012,15690.146844155612,16.007442019002713,1,1
Finland,FIN,2013,15512.122511386342,20.167843159268564,1,1
Finland,FIN,2014,15251.271076580992,17.355420448203954,1,1
Finland,FIN,2015,15056.215577574067,12.809224624265662,1,1
Finland,FIN,2016,15489.95569489071,15.284261966054366,1,1
Finland,FIN,2017,15464.177680823585,13.645720717385187,1,1
Finland,FIN,2018,15805.385706709696,14.330444188264094,1,1
Finland,FIN,2019,15508.169181212857,11.603787327021122,1,1
Finland,FIN,2020,14688.736483286231,7.47830857406846,1,1
Finland,FIN,2021,15646.586177230642,7.74382296663986,1,1
Finland,FIN,2022,14738.199739169842,8.580611198847423,1,1
Finland,FIN,2023,14391.34685348674,4.142752023546725,1,1
France,FRA,1991,6360.307763867902,9.483837261883334,1,1
France,FRA,1992,6476.280764232636,8.138245786583498,1,1
France,FRA,1993,6453.384656985978,5.235600986659785,1,1
France,FRA,1994,6530.651406645474,5.062837227151386,1,1
France,FRA,1995,6622.009256298662,5.372728486628874,1,1
France,FRA,1996,6904.985773122642,6.031589588564016,1,1
France,FRA,1997,6832.769961265718,5.123719713929116,1,1
France,FRA,1998,7014.989229894779,7.297819572989932,1,1
France,FRA,1999,7148.657896949036,6.297391618565819,1,1
France,FRA,2000,7223.796333934523,5.71530167384629,1,1
France,FRA,2001,7341.425465787748,4.34935308354412,1,1
France,FRA,2002,7298.420430083138,4.8278995390501604,1,1
France,FRA,2003,7528.933199924722,5.1630271788412205,1,1
France,FRA,2004,7661.146207696587,4.744335453346642,1,1
France,FRA,2005,7652.666423280698,5.330164687420256,1,1
France,FRA,2006,7540.165685821499,4.593046415792119,1,1
France,FRA,2007,7518.984443011836,4.948856376630488,1,1
France,FRA,2008,7647.939616916574,4.606783477342517,1,1
France,FRA,2009,7342.59262865289,4.4817838316928675,1,1
France,FRA,2010,7737.802837689559,4.622448782424331,1,1
France,FRA,2011,7350.228027406447,3.4652766276444593,1,1
France,FRA,2012,7473.827234687122,4.210507948140781,1,1
France,FRA,2013,7506.204891389627,4.521316765069339,1,1
France,FRA,2014,7106.655263814955,2.414075357826634,1,1
France,FRA,2015,7208.301366562906,2.5100749608124118,1,1
France,FRA,2016,7276.875535113967,2.1692688681751995,1,1
France,FRA,2017,7229.039352927657,2.7019579328012857,1,1
France,FRA,2018,7156.8169008564655,1.8106339967057523,1,1
France,FRA,2019,7059.074669740363,1.0276262044682138,1,1
France,FRA,2020,6685.615073480302,0.9275835538291205,1,1
France,FRA,2021,6950.699610604283,1.320816858367183,1,1
France,FRA,2022,6661.057813621285,1.2386208177810805,1,1
France,FRA,2023,6422.992253324536,0.5842179355476924,1,1
Germany,DEU,1991,6564.797194727276,58.72869389252716,1,1
Germany,DEU,1992,6445.873999892688,56.72074720449514,1,1
Germany,DEU,1993,6288.416350052552,56.96535658095752,1,1
Germany,DEU,1994,6244.9572282581175,56.10552573890695,1,1
Germany,DEU,1995,6327.709753994987,55.15984097795579,1,1
Germany,DEU,1996,6403.333725976923,54.497345923092986,1,1
Germany,DEU,1997,6427.79876840273,53.015842510434155,1,1
Germany,DEU,1998,6479.490249483849,53.72910874148309,1,1
Germany,DEU,1999,6505.132999423644,51.80244472406975,1,1
Germany,DEU,2000,6635.421405966668,52.75616909753479,1,1
Germany,DEU,2001,6762.6533964663595,51.439957981330345,1,1
Germany,DEU,2002,6900.78052702986,52.25773571913127,1,1
Germany,DEU,2003,7015.505915997755,51.62936433945665,1,1
Germany,DEU,2004,7116.233818643744,49.89459105698555,1,1
Germany,DEU,2005,7144.708738227849,47.78467503538678,1,1
Germany,DEU,2006,7219.9881492831,46.61966462223916,1,1
Germany,DEU,2007,7238.498374524162,48.06892314984595,1,1
Germany,DEU,2008,7197.689706784782,44.51491763370195,1,1
Germany,DEU,2009,6827.561035612831,43.632275943930026,1,1
Germany,DEU,2010,7265.997879842151,43.191969926712154,1,1
Germany,DEU,2011,7281.957319131416,44.425180591822524,1,1
Germany,DEU,2012,7251.526664514207,45.536626591163014,1,1
Germany,DEU,2013,7217.1818910652355,46.815332996190705,1,1
Germany,DEU,2014,7035.618806532276,45.38185362994301,1,1
Germany,DEU,2015,7032.021441065783,43.761539636192,1,1
Germany,DEU,2016,6972.365272837622,42.00114075046621,1,1
Germany,DEU,2017,6947.263826481391,38.67433148290637,1,1
Germany,DEU,2018,6815.821362133705,37.312402805448514,1,1
Germany,DEU,2019,6580.29256436905,29.955825920183482,1,1
Germany,DEU,2020,6367.10502947955,24.971066725517932,1,1
Germany,DEU,2021,6582.54587433797,29.49802546900383,1,1
Germany,DEU,2022,6269.530227964312,32.73172593786327,1,1
Germany,DEU,2023,5903.70258855688,26.35221858205325,1,1
Greece,GRC,1991,3253.220686541678,66.1789752896831,1,1
Greece,GRC,1992,3398.3837579181427,71.13415840260886,1,1
Greece,GRC,1993,3459.4229770042584,72.39035316178769,1,1
Greece,GRC,1994,3598.5237976653875,72.80917684127608,1,1
Greece,GRC,1995,3708.9975878970886,69.062860993454,1,1
Greece,GRC,1996,3832.667219666692,68.82796532525197,1,1
Greece,GRC,1997,3989.116107206475,70.40178366202363,1,1
Greece,GRC,1998,4175.73456633449,70.02525416046105,1,1
Greece,GRC,1999,4316.326289773231,65.24218246292715,1,1
Greece,GRC,2000,4586.329870010646,63.72787548985011,1,1
Greece,GRC,2001,4719.147217139324,65.97460151943989,1,1
Greece,GRC,2002,4909.639698030329,63.29841781423967,1,1
Greece,GRC,2003,5091.292424005337,60.14947580852046,1,1
Greece,GRC,2004,5200.024353862721,59.616486368078725,1,1
Greece,GRC,2005,5297.200025411124,59.218593802065975,1,1
Greece,GRC,2006,5434.576468540688,53.07539192946093,1,1
Greece,GRC,2007,5701.330853593976,54.61131409852589,1,1
Greece,GRC,2008,5805.1925460926905,52.32395802287094,1,1
Greece,GRC,2009,5625.632876946168,55.73524616889468,1,1
Greece,GRC,2010,5334.608479319176,53.6486368783207,1,1
Greece,GRC,2011,5389.3331222553215,52.262938286560335,1,1
Greece,GRC,2012,5534.897158545156,51.04906576551452,1,1
Greece,GRC,2013,5028.995794061783,46.203107502799554,1,1
Greece,GRC,2014,5062.606421552323,51.008439988905174,1,1
Greece,GRC,2015,5229.425362052247,42.61672514168948,1,1
Greece,GRC,2016,5500.8499930075905,34.68716705242662,1,1
Greece,GRC,2017,5616.3461503593,33.95396808164152,1,1
Greece,GRC,2018,5059.0326065263735,32.26502947692539,1,1
Greece,GRC,2019,5118.461062928959,24.931106815284004,1,1
Greece,GRC,2020,4851.2894071457395,13.688835464549959,1,1
Greece,GRC,2021,4994.414434309027,9.717627707210088,1,1
Greece,GRC,2022,4827.7828569873645,10.928422251756217,1,1
Greece,GRC,2023,4694.304637085382,9.195448353233433,1,1
High income,HIC,1991,7254.574069849185,36.55784769109886,1,1
High income,HIC,1992,7200.4292966859075,36.56770925656992,1,1
High income,HIC,1993,7240.05086714372,36.43916777807416,1,1
High income,HIC,1994,7320.800009904958,36.422435590522106,1,1
High income,HIC,1995,7464.847588585036,36.07487492804508,1,1
High income,HIC,1996,7612.0305656229375,36.61392583767565,1,1
